Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
11/30/1997,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,37.8,45.42,,,,,,,,,,,,,,96500,126100,158900,219200,130200,89700,88900,130200,139100,199600,,,,,
11/30/1997,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,68.72,28.43,,,,,,,,,,,,,59900,84100,112800,149000,166100,105700,69300,82500,105700,112300,166800,,,,,
11/30/1997,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,36.08,54.84,,,,,,,,,,,,,84100,109100,133400,185900,227500,142400,87800,94000,142400,145800,235300,,,,,
11/30/1997,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,86100,105100,147100,178600,120900,87400,,120900,121200,181600,,,,,
11/30/1997,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,57.19,,,,,,,,,,,,,,71000,85400,,165700,,65200,,,,,,,,,
11/30/1997,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,22.07,72.03,,,,,,,,,,,,,63500,67900,100300,170100,206500,100600,58800,94700,100600,101200,178800,,,,,
11/30/1997,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,24.45,66.75,,,,,,,,,,,,,52700,68500,93400,148600,162300,93700,56700,88400,93700,93900,159700,,,,,
11/30/1997,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,30.15,62.2,,,,,,,,,,,,,31800,34400,63900,112400,130100,59800,34100,43800,59800,60300,109500,,,,,
11/30/1997,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,17.85,74.24,,,,,,,,,,,,,91800,105500,136000,177700,203400,136200,91800,123200,136200,137100,210100,,,,,
11/30/1997,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,33.72,57.37,,,,,,,,,,,,,59600,72100,88000,157700,150100,85800,46800,53200,85800,91800,154300,,,,,
11/30/1997,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,37.77,52,,,,,,,,,,,,,76400,96400,117000,156300,200700,115100,83400,91300,115100,117100,178700,,,,,
11/30/1997,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,25.31,68.38,,,,,,,,,,,,,67100,68100,92800,154400,,84300,49100,89300,84300,83700,160900,,,,,
11/30/1997,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,56800,77500,90600,109300,136800,90600,65500,94000,90600,90600,137300,,,,,
11/30/1997,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,58700,56600,87700,155000,220000,77300,43400,94700,77300,76300,145300,,,,,
11/30/1997,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,79800,134300,,84500,,,84500,85100,152600,,,,,
11/30/1997,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,109300,135200,150400,181800,139900,106200,121600,139900,142900,204400,,,,,
11/30/1997,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,44.41,47.54,,,,,,,,,,,,,98400,98500,116700,142300,157600,,,102200,,,158600,,,,,
11/30/1997,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,34.72,53.79,,,,,,,,,,,,,76300,78900,104800,174300,236400,115600,68100,117900,115600,115100,209200,,,,,
11/30/1997,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,15.47,77.89,,,,,,,,,,,,,95800,114800,146000,187400,214500,145000,93000,123100,145000,147100,230500,,,,,
11/30/1997,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,39.23,56.86,,,,,,,,,,,,,,,55100,72600,78700,41300,,64800,41300,41200,78900,,,,,
11/30/1997,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,24.54,69.92,,,,,,,,,,,,,73000,82300,104400,130600,149800,102200,69000,99700,102200,102700,161100,,,,,
12/31/1997,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,23.81,70.83,,,,,,,,,,,,,59400,51300,83300,155500,213700,82400,44000,102600,82400,81900,145000,,,,,
12/31/1997,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230100,,,,,
12/31/1997,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,22.39,67.83,,,,,,,,,,,,,63600,93600,104900,139200,203000,110400,71900,84200,110400,115100,181600,,,,,
12/31/1997,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,35.85,57.52,,,,,,,,,,,,,56800,59900,83100,140200,210700,68200,39500,81000,68200,68000,121700,,,,,
12/31/1997,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,25.68,67.08,,,,,,,,,,,,,97100,128500,156400,207100,280400,165000,97800,143100,165000,168400,298300,,,,,
12/31/1997,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,15.71,76.76,,,,,,,,,,,,,82700,109000,139100,189600,227900,138700,91000,108900,138700,144100,228200,,,,,
12/31/1997,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,31.72,57.79,,,,,,,,,,,,,62600,98900,136700,205700,316200,138200,85000,85000,138200,147700,247200,,,,,
12/31/1997,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,28.84,62.09,,,,,,,,,,,,,84400,87300,107800,161200,184500,112200,76100,,112200,112000,169900,,,,,
12/31/1997,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,31.52,60.91,,,,,,,,,,,,,45300,68200,94000,140200,212600,90500,54300,73400,90500,97500,164300,,,,,
12/31/1997,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,22.57,69.72,,,,,,,,,,,,,80800,69500,94500,158600,226700,99500,62000,96300,99500,99600,175000,,,,,
12/31/1997,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,66.25,29.55,,,,,,,,,,,,,134800,169200,215800,278300,321100,212600,123800,160100,212600,245200,350300,,,,,
12/31/1997,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,72700,82400,105700,134500,160000,112300,80400,102100,112300,112500,171000,,,,,
12/31/1997,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,36.29,54.82,,,,,,,,,,,,,84500,94600,117400,182800,236300,118400,64900,111700,118400,120500,203000,,,,,
12/31/1997,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,47400,58200,86400,,134400,83000,51400,95200,83000,82500,135400,,,,,
12/31/1997,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40.05,50.51,,,,,,,,,,,,,56800,62700,78900,96400,,68600,52100,87800,68600,67700,117100,,,,,
12/31/1997,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,,,,,,,,
12/31/1997,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,23.08,70.37,,,,,,,,,,,,,55800,69700,88100,141300,162100,82800,51800,87300,82800,82500,145300,,,,,
12/31/1997,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87600,,,,51200,,,,,,,,,
12/31/1997,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,83300,100100,126700,151200,93800,63700,84600,93800,94700,155200,,,,,
12/31/1997,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,40.73,49.95,,,,,,,,,,,,,73100,88800,119500,173700,235900,127200,73900,107400,127200,133600,212900,,,,,
12/31/1997,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,15.69,77.79,,,,,,,,,,,,,89100,116200,147400,211000,277900,149000,94400,115700,149000,155600,252800,,,,,
12/31/1997,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,31.09,64.16,,,,,,,,,,,,,68900,82700,110500,183900,175200,93100,57100,125500,93100,91000,165700,,,,,
12/31/1997,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,24.94,67.3,,,,,,,,,,,,,62200,89500,107600,136700,173900,103200,67400,95200,103200,104300,165000,,,,,
12/31/1997,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,76100,133100,135800,68600,41500,,68600,68600,124000,,,,,
12/31/1997,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,52900,66300,98900,161900,201800,91700,56900,81000,91700,92700,157300,,,,,
12/31/1997,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,15.47,76.27,,,,,,,,,,,,,57300,67200,93600,144800,117300,88800,55900,94600,88800,88700,146300,,,,,
12/31/1997,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,29.6,55.26,,,,,,,,,,,,,,96900,126500,159200,219600,130400,90100,89300,130400,139100,200000,,,,,
12/31/1997,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,55.2,42.09,,,,,,,,,,,,,59800,84800,113800,150500,168400,106500,69800,83100,106500,113300,168600,,,,,
12/31/1997,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,36.54,54.5,,,,,,,,,,,,,84600,109400,133600,186600,229200,142900,88100,94300,142900,146500,236400,,,,,
12/31/1997,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,85800,104700,146600,178700,120400,87800,,120400,120600,181600,,,,,
12/31/1997,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63,55.49,,,,,,,,,,,,,,71000,85800,,166100,,65100,,,,,,,,,
12/31/1997,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,22.82,70.95,,,,,,,,,,,,,64500,68400,100700,170600,208200,101200,59100,95600,101200,101700,179800,,,,,
12/31/1997,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,23.6,68.03,,,,,,,,,,,,,52900,68800,93700,149000,163100,94000,56900,88900,94000,94300,160300,,,,,
12/31/1997,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,29.05,62.47,,,,,,,,,,,,,31700,34600,64100,113200,130900,60000,34300,44100,60000,60400,110100,,,,,
12/31/1997,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,22.33,68.02,,,,,,,,,,,,,92400,106400,136800,178600,204400,137000,92500,123800,137000,137700,211300,,,,,
12/31/1997,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,34.52,56.9,,,,,,,,,,,,,59800,72400,88300,158200,150400,86100,47200,53100,86100,92000,154700,,,,,
12/31/1997,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,48.83,41.98,,,,,,,,,,,,,77100,96700,117300,157000,201100,115400,83700,91600,115400,117500,179500,,,,,
12/31/1997,SouthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,24.67,69.07,,,,,,,,,,,,,67200,68600,93100,155200,,84600,48900,89700,84600,83900,161900,,,,,
12/31/1997,SouthDakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,57000,77900,90600,109600,137400,90800,65900,94900,90800,90800,138000,,,,,
12/31/1997,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,59000,56900,88200,155800,221400,77800,43600,95300,77800,76800,146400,,,,,
12/31/1997,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,79900,134700,,84400,,,84400,85200,152700,,,,,
12/31/1997,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,109400,135500,150400,183200,140100,106900,121700,140100,143300,205500,,,,,
12/31/1997,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,46.29,42.66,,,,,,,,,,,,,96000,96500,115200,140500,157100,,,100900,,,157400,,,,,
12/31/1997,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,37.39,50.94,,,,,,,,,,,,,76600,79000,105000,174900,238000,115800,68300,118300,115800,115300,210200,,,,,
12/31/1997,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,16.29,77.09,,,,,,,,,,,,,96300,115800,146700,188700,216500,145900,93600,124200,145900,147900,232500,,,,,
12/31/1997,WestVirginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,38.79,57.14,,,,,,,,,,,,,,,55400,73400,79700,41600,,65500,41600,41400,79400,,,,,
12/31/1997,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,31.23,63.01,,,,,,,,,,,,,73200,82500,104400,130700,149900,102700,69500,99800,102700,103200,161900,,,,,
1/31/1998,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,24.77,69.56,,,,,,,,,,,,,59900,51700,83800,156800,215200,82900,44200,103600,82900,82400,146200,,,,,
1/31/1998,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233600,,,,,
1/31/1998,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,21.04,68.81,,,,,,,,,,,,,64000,94200,105500,140600,204800,111100,72600,84800,111100,115600,182800,,,,,
1/31/1998,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,35.14,57.97,,,,,,,,,,,,,57300,60400,83400,140500,212400,68300,39500,81100,68300,68000,122100,,,,,
1/31/1998,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,24.95,68.04,,,,,,,,,,,,,98000,129600,157800,209300,283400,166400,98400,144600,166400,170000,302200,,,,,
1/31/1998,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,18.09,74.32,,,,,,,,,,,,,83600,109900,139900,190700,229400,139700,91700,109800,139700,145100,230000,,,,,
1/31/1998,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,35.71,53.55,,,,,,,,,,,,,62800,99400,137500,207200,319600,139000,85600,85700,139000,148700,249400,,,,,
1/31/1998,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,18.49,75.16,,,,,,,,,,,,,85400,87700,108300,162300,185300,112800,76300,,112800,112500,171100,,,,,
1/31/1998,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,30.11,61.8,,,,,,,,,,,,,45500,68600,94600,141000,214300,91100,54600,73800,91100,98100,165400,,,,,
1/31/1998,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,24,68.29,,,,,,,,,,,,,81400,70000,94800,159300,227900,100000,62200,96800,100000,100200,175700,,,,,
1/31/1998,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,62.37,32.84,,,,,,,,,,,,,134000,168600,214800,278100,321000,211800,122700,159200,211800,244900,349800,,,,,
1/31/1998,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,72400,81900,105700,134300,159600,111800,79900,101600,111800,112000,170300,,,,,
1/31/1998,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,35.06,56.02,,,,,,,,,,,,,84600,94900,118000,183300,237300,118700,65000,112200,118700,120700,203700,,,,,
1/31/1998,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,47400,58600,86800,,133800,83400,51400,95600,83400,82900,135800,,,,,
1/31/1998,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,30.21,61.44,,,,,,,,,,,,,57200,62900,79200,96300,,68400,52300,87000,68400,67500,117500,,,,,
1/31/1998,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80600,,,,,,,,
1/31/1998,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33.52,57.99,,,,,,,,,,,,,56200,70200,88500,142300,163800,83400,52100,88100,83400,83100,146500,,,,,
1/31/1998,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87900,,,,51200,,,,,,,,,
1/31/1998,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,83800,100800,127400,152200,94200,64100,84900,94200,95100,156300,,,,,
1/31/1998,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,36.36,54.12,,,,,,,,,,,,,72800,89000,119800,174300,236800,127600,74100,107600,127600,133900,213900,,,,,
1/31/1998,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,18.3,74.72,,,,,,,,,,,,,89800,117200,148500,213000,281300,150300,95200,116800,150300,157000,255500,,,,,
1/31/1998,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,29.58,65.48,,,,,,,,,,,,,69400,83100,111300,184900,176000,94000,57200,126300,94000,91600,166700,,,,,
1/31/1998,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,24.91,66.93,,,,,,,,,,,,,62600,90100,108300,137500,175100,103900,67900,96000,103900,104900,166400,,,,,
1/31/1998,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,76400,134000,137000,68700,41400,,68700,68700,125200,,,,,
1/31/1998,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,53000,66500,99200,162300,202300,92100,57100,81200,92100,93100,157800,,,,,
1/31/1998,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,72900,81600,100500,109400,130300,96400,72000,91000,96400,97300,135800,,,,,
1/31/1998,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,16.93,74.59,,,,,,,,,,,,,57700,67400,94100,145500,118000,89300,56400,95000,89300,89300,147000,,,,,
1/31/1998,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,28.96,55.83,,,,,,,,,,,,,,97500,126900,159800,219700,131100,90500,89800,131100,139600,200500,,,,,
1/31/1998,NewHampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,44.68,52.08,,,,,,,,,,,,,60200,85500,114800,151700,170400,107400,70400,84000,107400,114200,170100,,,,,
1/31/1998,NewJersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,37.06,54,,,,,,,,,,,,,84700,109900,134200,187700,230800,143700,88500,94800,143700,147400,237900,,,,,
1/31/1998,NewMexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,85900,104900,145700,177200,120000,88400,,120000,120000,181100,,,,,
1/31/1998,NewYork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,50.53,,,,,,,,,,,,,,71300,86200,,166600,,65200,,,,,,,,,
1/31/1998,NorthCarolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,26.46,66.35,,,,,,,,,,,,,65400,68800,101100,171100,209800,101800,59400,96500,101800,102200,180900,,,,,
1/31/1998,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,26.01,64.76,,,,,,,,,,,,,53200,69100,94000,149600,163900,94300,57300,89200,94300,94800,161000,,,,,
1/31/1998,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,30.79,61.39,,,,,,,,,,,,,31700,34700,64300,113800,131400,60300,34300,44300,60300,60800,110600,,,,,
1/31/1998,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,18.8,72.83,,,,,,,,,,,,,92800,107300,137600,179700,205500,137900,92900,124300,137900,138300,212500,,,,,
1/31/1998,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,39.24,51.5,,,,,,,,,,,,,60100,72700,88800,158900,151000,86400,47400,53400,86400,92300,155400,,,,,
1/31/1998,RhodeIsland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,55.21,36.42,,,,,,,,,,,,,77600,97000,117700,157700,201700,115800,83900,91900,115800,118000,180200,,,,,
